LIBID,stop_short_name,stop_full_name,stop_type,address_number,address_street_dir_prefix,address_street,address_street_suffix,address_street_dir_suffix,address_street_unit,address_city,address_state,address_zip,address_country,county,latitude,longitude,pluscode,current_delivery_sys,current_delivery_sys_code,service_time_mins,m_do,m_pu,t_do,t_pu,w_do,w_pu,r_do,r_pu,f_do,f_pu,s_do,s_pu,avg_pickup,avg_dropoff,volume_data_missing,redundant_address,address_verified_01,address_verified_02,geoloc_verified_01,ideal_regional_hub,starter_regional_hub,geo_coords,ideal_proposal_region,starter_proposal_region
WI1300,IFLS,IFLS Library System,library_system,1538,,Truax,Blvd,,,Eau Claire,WI,54703,US,Eau Claire,44.8366332,-91.5307356,,IFLS Library System,IFLS,7,3,3,2,2,,,5,4,2,2,,,3,3,FALSE,FALSE,TRUE,TRUE,TRUE,,TRUE,"(44.8366332, -91.5307356)",ideal_region_01,starter_region_02
WI0160,Ladysmith PL,Rusk County Community Library,public_library,418,,Corbett,Ave,W,,Ladysmith,WI,54848,US,Rusk,45.4612283,-91.1058712,,IFLS Library System,IFLS,7,5,5,4,7,7,6,6,3,6,3,,,5,6,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(45.4612283, -91.1058712)",ideal_region_01,starter_region_02
WI0175,Luck PL,Luck Public Library,public_library,301,S,Main,St,,,Luck,WI,54853,US,Polk,45.57358780000001,-92.48289249999999,,IFLS Library System,IFLS,7,3,6,3,6,,,7,3,3,1,,,4,4,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(45.57358780000001, -92.48289249999999)",ideal_region_01,starter_region_02
WI0192-003,MenPL - Elk Mound Branch,Elk Mound Branch,public_library,101,E,Menomonie,St,,,Elk Mound,WI,54739,US,Dunn,44.8727686,-91.6910003,,IFLS Library System,IFLS,7,3,1,1,2,2,2,1,3,,,,,2,2,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(44.8727686, -91.6910003)",ideal_region_01,starter_region_02
WI0192,MenPL - Menomonie PL,Menomonie Public Library,public_library,600,,Wolske Bay,Rd,,,Menomonie,WI,54751,US,Dunn,44.8872885,-91.9280173,,IFLS Library System,IFLS,7,15,19,13,18,21,11,17,16,15,13,,,16,17,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(44.8872885, -91.9280173)",ideal_region_01,starter_region_02
WI0197,Milltown PL,Milltown Public Library,public_library,61,,Main,St,W,,Milltown,WI,54858,US,Polk,45.5265031,-92.50591059999999,,IFLS Library System,IFLS,7,,,3,5,,,4,4,2,1,,,4,3,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(45.5265031, -92.50591059999999)",ideal_region_01,starter_region_02
WI0223,New Richmond PL,Carleton A. Friday Memorial Library,public_library,155,E,First,St,,,New Richmond,WI,54017,US,St. Croix,45.1230155,-92.5364065,,IFLS Library System,IFLS,7,15,17,12,12,17,9,18,9,17,16,,,13,16,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(45.1230155, -92.5364065)",ideal_region_01,starter_region_02
WI0232,Ogema PL,Ogema Public Library,public_library,W5005,,WI 86,,,,Ogema,WI,54459,US,Price,45.4440962,-90.29401070000002,,IFLS Library System,IFLS,7,,,3,2,2,1,1,1,,,,,2,2,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(45.4440962, -90.29401070000002)",ideal_region_02,starter_region_03
WI0238,Osceola PL,Wilberg Memorial Public Library,public_library,310,,Chieftan,St,,,Osceola,WI,54020,US,Polk,45.3216628,-92.70382599999999,,IFLS Library System,IFLS,7,,,10,12,6,6,6,6,7,6,,,8,8,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(45.3216628, -92.70382599999999)",ideal_region_01,starter_region_02
WI0246,Park Falls PL,Park Falls Public Library,public_library,121,N,Fourth,Ave,,,Park Falls,WI,54552,US,Price,45.9353427,-90.45210949999999,,IFLS Library System,IFLS,7,4,4,4,4,4,3,5,4,4,3,,,4,5,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(45.9353427, -90.45210949999999)",ideal_region_02,starter_region_03
WI0247,Pepin PL,Pepin Public Library,public_library,510,,2nd,St,,,Pepin,WI,54759,US,Pepin,44.44053359999999,-92.1492066,,IFLS Library System,IFLS,7,,,2,2,,,2,4,1,1,,,3,2,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(44.44053359999999, -92.1492066)",ideal_region_01,starter_region_02
WI0250,Phillips PL,Phillips Public Library,public_library,286,,Cherry,St,,,Phillips,WI,54555,US,Price,45.6894347,-90.39991680000001,,IFLS Library System,IFLS,7,,,6,10,,,7,8,4,4,,,8,6,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(45.6894347, -90.39991680000001)",ideal_region_02,starter_region_03
WI0256,Plum City PL,Plum City Public Library,public_library,611,,Main,St,,,Plum City,WI,54761,US,Pierce,44.6328675,-92.1923547,,IFLS Library System,IFLS,7,,,2,4,,,4,3,2,2,,,3,3,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(44.6328675, -92.1923547)",ideal_region_01,starter_region_02
WI0265,Prescott PL,Prescott Public Library,public_library,800,,Borner,St,N,,Prescott,WI,54021,US,Pierce,44.7578194,-92.7864228,,IFLS Library System,IFLS,7,4,6,2,5,4,4,,,7,5,,,5,5,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(44.7578194, -92.7864228)",ideal_region_01,starter_region_02
WI0275,Rice Lake PL,Rice Lake Public Library,public_library,2,E,Marshall,St,,,Rice Lake,WI,54868,US,Barron,45.5042461,-91.7330798,,IFLS Library System,IFLS,7,8,14,8,6,15,9,13,8,10,8,,,9,11,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,"(45.5042461, -91.7330798)",ideal_region_01,starter_region_02
WI0279,River Falls PL,River Falls Public Library,public_library,140,,Union,St,,,River Falls,WI,54022,US,Pierce,44.8639603,-92.6223691,,IFLS Library System,IFLS,7,17,21,14,16,17,13,13,10,15,14,,,15,16,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(44.8639603, -92.6223691)",ideal_region_01,starter_region_02
WI0280,Roberts PL,Hazel Mackin Community Library,public_library,311,W,Warren,St,,,Roberts,WI,54023,US,St. Croix,44.9830309,-92.5577441,,IFLS Library System,IFLS,7,,,6,7,,,7,5,3,2,,,5,6,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(44.9830309, -92.5577441)",ideal_region_01,starter_region_02
WI0402,Sand Creek PL,Clarella Hackett Johnson Public Library,public_library,E9311,,CO RD I,,,,Sand Creek,WI,54765,US,Dunn,45.1704235,-91.6860679,,IFLS Library System,IFLS,7,1,1,,,2,1,,,2,1,,,1,2,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(45.1704235, -91.6860679)",ideal_region_01,starter_region_02
WI0300,Somerset PL,Somerset Public Library,public_library,208,,Hud,St,,,Somerset,WI,54025,US,St. Croix,45.12414200000001,-92.67639679999999,,IFLS Library System,IFLS,7,4,6,3,5,6,4,7,3,5,2,,,4,5,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(45.12414200000001, -92.67639679999999)",ideal_region_01,starter_region_02
WI0305,Spring Valley PL,Spring Valley Public Library,public_library,E121,S,2nd,St,,,Spring Valley,WI,54767,US,Pierce,44.84513889999999,-92.2376103,,IFLS Library System,IFLS,7,5,5,2,2,,,6,3,,,,,4,5,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(44.84513889999999, -92.2376103)",ideal_region_01,starter_region_02
WI0406,St. Croix Falls PL,St. Croix Falls Public Library,public_library,230,S,Washington,St,,,St. Croix Falls,WI,54024,US,Polk,45.4072953,-92.64448469999999,,IFLS Library System,IFLS,7,,,8,12,7,5,7,3,5,2,,,6,7,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(45.4072953, -92.64448469999999)",ideal_region_01,starter_region_02
WIGOV260,Stanley CI,Stanley Correctional Institute,wi_state_gov,100,,Corrections,Dr,,,Stanley,WI,54768,US,Chippewa,44.9478273,-90.95186849999999,,IFLS Library System,IFLS,7,1,1,,,,,,,,,,,1,1,TRUE,FALSE,TRUE,TRUE,TRUE,,,"(44.9478273, -90.95186849999999)",ideal_region_01,starter_region_02
WI0307,Stanley PL,D.R. Moon Memorial Library,public_library,154,,4th,Ave,,,Stanley,WI,54768,US,Chippewa,44.9622549,-90.9354536,,IFLS Library System,IFLS,7,2,3,,,4,5,,,4,3,,,4,4,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(44.9622549, -90.9354536)",ideal_region_01,starter_region_02
WI0324,Turtle Lake PL,Turtle Lake Public Library,public_library,301,,Maple,St,S,,Turtle Lake,WI,54889,US,Barron,45.3928907,-92.1427945,,IFLS Library System,IFLS,7,1,2,2,3,2,2,,,3,3,,,3,2,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(45.3928907, -92.1427945)",ideal_region_01,starter_region_02
WI0363,Woodville PL,Woodville Community Library,public_library,124,,Main,St,,,Woodville,WI,54028,US,St. Croix,44.9524054,-92.291525,,IFLS Library System,IFLS,7,,,6,4,,,4,3,2,3,,,4,4,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(44.9524054, -92.291525)",ideal_region_01,starter_region_02
WITC140,Gateway TC,Gateway Technical College,wi_tech_college,3250,,30th,Ave,,,Kenosha,WI,53144,US,Kenosha,42.6065625,-87.84718749999999,"J543+J4 Kenosha, Wisconsin",Kenosha County Library System,KCLS,7,1,1,,,1,1,,,1,1,,,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,,,"(42.6065625, -87.84718749999999)",ideal_region_07,starter_region_08
WI0148,KenoPL - Kenosha PL,Kenosha Public Library,public_library,7979,,38th,Ave,,,Kenosha,WI,53142,US,Kenosha,42.5594844,-87.8532106,,Kenosha County Library System,KCLS,7,1,1,,,,,,,,,,,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,,,"(42.5594844, -87.8532106)",ideal_region_07,starter_region_08
WI0148-002,KenoPL - Northside Branch,Northside Branch,public_library,1500,,27th,Ave,,,Kenosha,WI,53140,US,Kenosha,42.63196569999999,-87.8426199,,Kenosha County Library System,KCLS,7,12,10,15,11,19,11,16,13,15,10,17,9,11,16,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(42.63196569999999, -87.8426199)",ideal_region_07,starter_region_08
WI0148-003,KenoPL - Simmons Branch,G.M. Simmons Branch,public_library,711,,59th,Pl,,,Kenosha,WI,53140,US,Kenosha,42.5805491,-87.8194729,,Kenosha County Library System,KCLS,7,4,4,4,4,4,4,5,5,5,4,7,3,4,5,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(42.5805491, -87.8194729)",ideal_region_07,starter_region_08
WI0148-004,KenoPL - Southwest Branch,Southwest Branch,public_library,7979,,38th,Ave,,,Kenosha,WI,53142,US,Kenosha,42.5594844,-87.8532106,,Kenosha County Library System,KCLS,7,20,16,21,30,16,21,21,19,15,20,13,22,22,18,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(42.5594844, -87.8532106)",ideal_region_07,starter_region_08
WI0148-005,KenoPL - Uptown Branch,Uptown Branch,public_library,2419,,63rd,St,,,Kenosha,WI,53143,US,Kenosha,42.5773956,-87.8388973,,Kenosha County Library System,KCLS,7,3,3,3,3,3,3,2,3,,,3,3,3,3,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(42.5773956, -87.8388973)",ideal_region_07,starter_region_08
WI1400,Kenosha County LS,Kenosha County Library System,library_system,812,,56th,St,,,Kenosha,WI,53140,US,Kenosha,42.5850297,-87.8216999,,Kenosha County Library System,KCLS,7,1,1,,,1,1,1,1,1,1,,,1,1,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(42.5850297, -87.8216999)",ideal_region_07,starter_region_08
WI0148-007,Kenosha PL - BKM,Kenosha Public Library Bookmobile,outreach_service,1500,,27th,Ave,,,Kenosha,WI,53140,US,Kenosha,42.63196569999999,-87.8426199,,Kenosha County Library System,KCLS,7,1,1,,,,,,,,,,,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,,,"(42.63196569999999, -87.8426199)",ideal_region_07,starter_region_08
WI0283,Salem PL,Community Library,public_library,24615,,89th,St,,,Salem,WI,53168,US,Kenosha,42.5455476,-88.10587319999999,,Kenosha County Library System,KCLS,7,5,8,7,8,6,6,9,6,7,9,7,8,8,7,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(42.5455476, -88.10587319999999)",ideal_region_07,starter_region_08
WI0283-004,Twin Lakes Branch,Twin Lakes Branch,public_library,110,S,Lake,Ave,,,Twin Lakes,WI,53181,US,Kenosha,42.5317546,-88.24805769999999,,Kenosha County Library System,KCLS,7,1,1,,,,,,,,,,,1,1,TRUE,FALSE,TRUE,TRUE,TRUE,,,"(42.5317546, -88.24805769999999)",ideal_region_07,starter_region_08
WI0045,Burlington PL,Burlington Public Library,public_library,166,E,Jefferson,St,,,Burlington,WI,53105,US,Racine,42.6785597,-88.2758988,,Lakeshores Library System,LLS,7,9,9,9,9,8,8,8,8,7,7,,,9,9,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(42.6785597, -88.2758988)",ideal_region_07,starter_region_08
WI0074,Darien PL,Darien Public Library,public_library,47,,Park,St,,,Darien,WI,53114,US,Walworth,42.5986188,-88.70641959999999,,Lakeshores Library System,LLS,7,4,4,4,4,4,4,4,4,4,4,,,4,4,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(42.5986188, -88.70641959999999)",ideal_region_07,starter_region_08
WI0080,Delavan PL,Aram Public Library,public_library,404,E,Walworth,Ave,,,Delavan,WI,53115,US,Walworth,42.6326984,-88.6433931,,Lakeshores Library System,LLS,7,8,8,7,7,8,8,8,8,7,7,,,8,8,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(42.6326984, -88.6433931)",ideal_region_07,starter_region_08
WI0089,East Troy PL,East Troy Lions Public Library,public_library,3094,,Graydon,Ave,,,East Troy,WI,53120,US,Walworth,42.7866906,-88.4154326,,Lakeshores Library System,LLS,7,4,4,4,4,4,4,4,4,4,4,,,4,4,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(42.7866906, -88.4154326)",ideal_region_07,starter_region_08
WI0093,Elkhorn PL,Matheson Memorial Library,public_library,101,N,Wisconsin,St,,,Elkhorn,WI,53121,US,Walworth,42.6738586,-88.54314939999999,,Lakeshores Library System,LLS,7,10,10,10,10,8,8,8,8,8,8,,,9,9,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(42.6738586, -88.54314939999999)",ideal_region_07,starter_region_08
WI0104,Fontana PL,Fontana Public Library,public_library,166,,2nd,Ave,,,Fontana,WI,53125,US,Walworth,42.5507782,-88.57830539999999,,Lakeshores Library System,LLS,7,4,4,4,4,4,4,4,4,4,4,,,4,4,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(42.5507782, -88.57830539999999)",ideal_region_07,starter_region_08
WI0112,Genoa City PL,Genoa City Public Library,public_library,126,,Freeman,St,,,Genoa City,WI,53128,US,Walworth,42.4967007,-88.32968149999999,,Lakeshores Library System,LLS,7,4,4,4,4,4,4,4,4,4,4,,,4,4,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(42.4967007, -88.32968149999999)",ideal_region_07,starter_region_08
WI0162,Lake Geneva PL,Lake Geneva Public Library,public_library,918,W,Main,St,,,Lake Geneva,WI,53147,US,Walworth,42.5915337,-88.4378517,,Lakeshores Library System,LLS,7,8,8,8,8,7,7,7,7,7,7,,,8,8,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(42.5915337, -88.4378517)",ideal_region_07,starter_region_08
WI1500,Lakeshores LS,Lakeshores Library System,library_system,29134,,Evergreen,Dr,,Ste 600,Waterford,WI,53185,US,Racine,42.75569240000001,-88.2078624,,Lakeshores Library System,LLS,7,3,1,,,3,3,2,2,2,2,,,2,3,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(42.75569240000001, -88.2078624)",ideal_region_07,starter_region_08
WI0268,Racine PL,Racine Public Library,public_library,75,,Seventh,St,,,Racine,WI,53403,US,Racine,42.72573,-87.78079129999999,,Lakeshores Library System,LLS,7,35,35,35,35,30,30,25,25,25,25,,,30,30,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(42.72573, -87.78079129999999)",ideal_region_07,starter_region_08
WI0268-003,Racine PL - BKM,Racine Public Mobile Library,outreach_service,75,,Seventh,St,,,Racine,WI,53403,US,Racine,42.72573,-87.78079129999999,,Lakeshores Library System,LLS,7,1,1,,,,,,,,,,,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,,,"(42.72573, -87.78079129999999)",ideal_region_07,starter_region_08
WI0281,Rochester PL,Rochester Public Library,public_library,208,W,Spring,St,,,Rochester,WI,53167,US,Racine,42.7426742,-88.2266219,,Lakeshores Library System,LLS,7,4,4,4,4,4,4,4,4,4,4,,,4,4,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(42.7426742, -88.2266219)",ideal_region_07,starter_region_08
WI0290,Sharon PL,Brigham Memorial Library,public_library,131,,Plain,St,,,Sharon,WI,53585,US,Walworth,42.5027619,-88.7304157,,Lakeshores Library System,LLS,7,4,4,4,4,4,4,4,4,4,4,,,4,4,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(42.5027619, -88.7304157)",ideal_region_07,starter_region_08
WI0326,Union Grove PL,Graham Public Library,public_library,1215,,Main,St,,,Union Grove,WI,53182,US,Racine,42.6847909,-88.0513228,,Lakeshores Library System,LLS,7,5,5,4,4,4,4,4,4,4,4,,,5,5,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(42.6847909, -88.0513228)",ideal_region_07,starter_region_08
WI0332,Walworth PL,Walworth Memorial Library,public_library,525,,Kenosha,St,,Ste L,Walworth,WI,53184,US,Walworth,42.5305281,-88.59079919999999,,Lakeshores Library System,LLS,7,4,4,4,4,4,4,4,4,4,4,,,4,4,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(42.5305281, -88.59079919999999)",ideal_region_07,starter_region_08
WI0334,Waterford PL,Waterford Public Library,public_library,101,N,River,St,,,Waterford,WI,53185,US,Racine,42.7634072,-88.21379759999999,,Lakeshores Library System,LLS,7,10,10,10,10,8,8,8,8,8,8,,,9,9,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(42.7634072, -88.21379759999999)",ideal_region_07,starter_region_08
WIGOV290,WI School for the Deaf,Wisconsin School for the Deaf,wi_state_gov,309,W,Walworth,Ave,,,Delavan,WI,53115,US,Walworth,42.6334375,-88.6558125,"J8MV+9M Delavan, Wisconsin",Lakeshores Library System,LLS,7,1,1,,,,,,,,,,,1,1,TRUE,FALSE,FALSE,TRUE,TRUE,,,"(42.6334375, -88.6558125)",ideal_region_07,starter_region_08
WI0354,Williams Bay PL,Barrett Memorial Library,public_library,65,W,Geneva,St,,,Williams Bay,WI,53191,US,Walworth,42.5771527,-88.54342779999999,,Lakeshores Library System,LLS,7,5,5,5,5,4,4,4,4,4,4,,,5,5,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(42.5771527, -88.54342779999999)",ideal_region_07,starter_region_08
WI0040,Brillion PL,Brillion Public Library,public_library,326,N,Main,St,,,Brillion,WI,54110,US,Calumet,44.179472,-88.0638879,,Manitowoc-Calumet Library System,MCLS,7,3,3,3,3,2,3,2,2,2,2,,,3,3,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(44.179472, -88.0638879)",ideal_region_05,starter_region_06
WI0058,Chilton PL,Chilton Public Library,public_library,221,,Park,St,,,Chilton,WI,53014,US,Calumet,44.0291465,-88.1584891,,Manitowoc-Calumet Library System,MCLS,7,3,3,2,3,3,3,2,3,2,2,,,3,3,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(44.0291465, -88.1584891)",ideal_region_05,starter_region_06
WI0152,Kiel PL,Kiel Public Library,public_library,511,,Third,St,,,Kiel,WI,53042,US,Manitowoc,43.911316,-88.0325448,,Manitowoc-Calumet Library System,MCLS,7,4,4,3,3,2,4,2,3,2,3,,,4,3,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(43.911316, -88.0325448)",ideal_region_05,starter_region_06
WITC150,Lakeshore TC,Lakeshore Technical College,wi_tech_college,1290,,North,Ave,,,Cleveland,WI,53015,US,Manitowoc,43.9243418,-87.7524912,,Manitowoc-Calumet Library System,MCLS,7,1,1,,,,,,,,,,,1,1,TRUE,FALSE,TRUE,TRUE,TRUE,,,"(43.9243418, -87.7524912)",ideal_region_05,starter_region_06
WI0179,Manitowoc PL,Manitowoc Public Library,public_library,707,,Quay,St,,,Manitowoc,WI,54220,US,Manitowoc,44.0908728,-87.6571111,,Manitowoc-Calumet Library System,MCLS,7,9,12,8,8,10,7,8,8,8,8,,,9,9,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(44.0908728, -87.6571111)",ideal_region_05,starter_region_06
WI1600,Manitowoc-Calumet LS,Manitowoc-Calumet Library System,library_system,707,,Quay,St,,,Manitowoc,WI,54220,US,Manitowoc,44.0908728,-87.6571111,,Manitowoc-Calumet Library System,MCLS,7,2,2,2,2,2,2,,,3,4,,,3,3,FALSE,TRUE,TRUE,TRUE,TRUE,,,"(44.0908728, -87.6571111)",ideal_region_05,starter_region_06
WI0220,New Holstein PL,New Holstein Public Library,public_library,2115,,Washington,St,,,New Holstein,WI,53061,US,Calumet,43.9516716,-88.09622010000001,,Manitowoc-Calumet Library System,MCLS,7,3,3,2,2,2,3,2,3,2,2,,,3,3,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(43.9516716, -88.09622010000001)",ideal_region_05,starter_region_06
WI0325,Two Rivers PL,Lester Public Library,public_library,1001,,Adams,St,,,Two Rivers,WI,54241,US,Manitowoc,44.1435036,-87.5691689,,Manitowoc-Calumet Library System,MCLS,7,7,7,8,6,5,5,3,5,8,6,,,6,7,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(44.1435036, -87.5691689)",ideal_region_05,starter_region_06
WI0043,Brown Deer PL,Brown Deer Public Library,public_library,5600,W,Bradley,Rd,,,Brown Deer,WI,53223,US,Milwaukee,43.1637279,-87.9806012,,Milwaukee County Federated Library System,MCFLS,7,7,4,7,7,6,6,5,3,4,3,,,5,6,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(43.1637279, -87.9806012)",ideal_region_07,starter_region_08
WI0071,Cudahy PL,Cudahy Family Library,public_library,3500,,Library,Dr,,,Cudahy,WI,53110,US,Milwaukee,42.9568297,-87.8617889,,Milwaukee County Federated Library System,MCFLS,7,14,7,10,13,8,10,10,7,8,7,,,9,10,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(42.9568297, -87.8617889)",ideal_region_07,starter_region_08
WI0107,Franklin PL,Franklin Public Library,public_library,9151,W,Loomis,Rd,,,Franklin,WI,53132,US,Milwaukee,42.9008817,-88.0272901,,Milwaukee County Federated Library System,MCFLS,7,15,9,8,15,7,10,8,9,8,7,,,10,10,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(42.9008817, -88.0272901)",ideal_region_07,starter_region_08
WI0116,Glendale PL,North Shore Library,public_library,6800,N,Port Washington,Rd,,,Glendale,WI,53217,US,Milwaukee,43.140093,-87.9116829,,Milwaukee County Federated Library System,MCFLS,7,14,8,7,11,6,8,6,7,6,5,,,8,8,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(43.140093, -87.9116829)",ideal_region_07,starter_region_08
WI0123,Greendale PL,Greendale Public Library,public_library,5647,,Broad,St,,,Greendale,WI,53129,US,Milwaukee,42.9410165,-87.9964823,,Milwaukee County Federated Library System,MCFLS,7,13,8,8,9,7,7,6,7,6,7,,,8,8,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(42.9410165, -87.9964823)",ideal_region_07,starter_region_08
WI0124,Greenfield PL,Greenfield Public Library,public_library,5310,W,Layton,Ave,,,Greenfield,WI,53220,US,Milwaukee,42.96020650000001,-87.9803065,,Milwaukee County Federated Library System,MCFLS,7,16,9,8,10,8,8,7,8,7,6,,,9,10,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(42.96020650000001, -87.9803065)",ideal_region_07,starter_region_08
WI0126,Hales Corners PL,Hales Corners Public Library,public_library,5885,S,116th,St,,,Hales Corners,WI,53130,US,Milwaukee,42.9376484,-88.059343,,Milwaukee County Federated Library System,MCFLS,7,10,5,6,7,5,6,5,5,4,4,,,6,6,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(42.9376484, -88.059343)",ideal_region_07,starter_region_08
WI1800,Milwaukee County FLS,Milwaukee County Federated Library System,library_system,709,N,8th,St,,,Milwaukee,WI,53233,US,Milwaukee,43.0390856,-87.92204439999999,,Milwaukee County Federated Library System,MCFLS,7,2,2,,,3,2,2,2,2,2,,,2,3,FALSE,TRUE,TRUE,TRUE,TRUE,,,"(43.0390856, -87.92204439999999)",ideal_region_07,starter_region_08
WI0199-015,Milwaukee PL - BKM,Milwaukee Public Library Outreach Delivery Services,outreach_service,814,W,Wisconsin,Ave,,,Milwaukee,WI,53233,US,Milwaukee,43.03933500000001,-87.922309,,Milwaukee County Federated Library System,MCFLS,7,,,1,1,,,,,1,1,,,1,1,FALSE,TRUE,TRUE,TRUE,TRUE,,,"(43.03933500000001, -87.922309)",ideal_region_07,starter_region_08
WI0199-002,MilwPL - Atkinson Branch,Atkinson Branch,public_library,1960,W,Atkinson,Ave,,,Milwaukee,WI,53209,US,Milwaukee,43.0900949,-87.93612279999999,,Milwaukee County Federated Library System,MCFLS,7,4,2,1,3,3,3,2,3,3,3,,,3,3,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(43.0900949, -87.93612279999999)",ideal_region_07,starter_region_08
WI0199-017,MilwPL - Bay View Branch,Bay View Branch,public_library,2566,S,Kinnickinnic,Ave,,,Milwaukee,WI,53207,US,Milwaukee,42.9982508,-87.89999870000001,,Milwaukee County Federated Library System,MCFLS,7,10,7,12,12,8,10,8,7,5,6,,,9,9,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(42.9982508, -87.89999870000001)",ideal_region_07,starter_region_08
WI0199-003,MilwPL - Capitol Branch,Capitol Branch,public_library,3969,N,74th,St,,,Milwaukee,WI,53216,US,Milwaukee,43.0896509,-88.0053092,,Milwaukee County Federated Library System,MCFLS,7,10,5,6,8,6,6,1,5,6,5,,,6,6,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(43.0896509, -88.0053092)",ideal_region_07,starter_region_08
WI0199-004,MilwPL - Center Street Branch,Center Street Branch,public_library,2727,W,Fond du Lac,Ave,,,Milwaukee,WI,53210,US,Milwaukee,43.0675696,-87.94825159999999,,Milwaukee County Federated Library System,MCFLS,7,3,2,2,4,2,2,1,2,3,2,,,3,3,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(43.0675696, -87.94825159999999)",ideal_region_07,starter_region_08
WI0199-005,MilwPL - East Branch,East Branch,public_library,2320,N,Cramer,St,,,Milwaukee,WI,53211,US,Milwaukee,43.0609557,-87.88634789999999,,Milwaukee County Federated Library System,MCFLS,7,13,9,11,15,10,12,7,10,8,8,,,11,10,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(43.0609557, -87.88634789999999)",ideal_region_07,starter_region_08
WI0199-010,MilwPL - Good Hope Branch,Good Hope Branch,public_library,7715,W,Good Hope,Rd,,,Milwaukee,WI,53223,US,Milwaukee,43.1485674,-88.0079732,,Milwaukee County Federated Library System,MCFLS,7,7,4,4,6,4,5,3,4,3,4,,,5,5,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(43.1485674, -88.0079732)",ideal_region_07,starter_region_08
WI0199-009,MilwPL - Martin Luther King Branch,Martin Luther King Branch,public_library,310,W,Locust,St,,,Milwaukee,WI,53212,US,Milwaukee,43.0716271,-87.9144034,,Milwaukee County Federated Library System,MCFLS,7,4,4,5,5,3,3,3,3,3,3,,,4,4,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(43.0716271, -87.9144034)",ideal_region_07,starter_region_08
